Location,Treatment,Treatment_Value,Age,Gender/Race,Outcome,Outcome_Value
NA,Vegetables,53.039142146059206,AGE_OVERALL,WHT,Depression,58.34305636066513
NA,Vegetables,57.16744003566501,65PLUS,HIS,Depression,62.88418403923151
NA,Vegetables,41.17866905586308,5064,NAA,Depression,45.29653596144939
NA,Vegetables,46.20174877461191,65PLUS,NAA,Depression,50.8219236520731
NA,Vegetables,40.139693569752595,AGE_OVERALL,WHT,Depression,44.15366292672786
NA,Vegetables,49.984853507204114,AGE_OVERALL,WHT,Depression,54.98333885792453
NA,Vegetables,42.50389517983,65PLUS,ASN,Depression,46.754284697813006
NA,Vegetables,37.45756329939613,5064,OVERALL,Depression,41.203319629335745
NA,Vegetables,56.584540461237374,5064,NAA,Depression,62.24299450736112
NA,Vegetables,59.32458697457254,AGE_OVERALL,FEMALE,Depression,65.2570456720298
NA,Vegetables,59.98403838783762,5064,WHT,Depression,65.98244222662139
NA,Vegetables,50.88581742187419,5064,OVERALL,Depression,55.97439916406161
NA,Vegetables,54.96379220709392,AGE_OVERALL,MALE,Depression,60.46017142780331
NA,Vegetables,64.81379752468786,65PLUS,ASN,Depression,71.29517727715665
NA,Vegetables,53.4592756150472,AGE_OVERALL,NAA,Depression,58.80520317655192
NA,Vegetables,49.90244240867769,65PLUS,FEMALE,Depression,54.89268664954547
NA,Vegetables,51.879552977607894,AGE_OVERALL,FEMALE,Depression,57.06750827536869
NA,Vegetables,55.092767048312126,65PLUS,ASN,Depression,60.60204375314334
NA,Vegetables,54.490725637018706,AGE_OVERALL,FEMALE,Depression,59.93979820072058
NA,Vegetables,50.45101941181394,65PLUS,FEMALE,Depression,55.49612135299534
NA,Vegetables,52.50092297629553,65PLUS,ASN,Depression,57.751015273925084
NA,Vegetables,35.19568892118191,5064,BLK,Depression,38.715257813300106
NA,Vegetables,47.12417637153515,AGE_OVERALL,MALE,Depression,51.83659400868867
NA,Vegetables,56.767116981815235,65PLUS,NAA,Depression,62.44382867999676
NA,Vegetables,52.23996731865442,AGE_OVERALL,WHT,Depression,57.46396405051987
NA,Vegetables,37.0510466705315,AGE_OVERALL,OVERALL,Depression,40.756151337584654
NA,Vegetables,37.316449151598505,AGE_OVERALL,OVERALL,Depression,41.04809406675836
NA,Vegetables,43.98539574243641,5064,NAA,Depression,48.38393531668005
NA,Vegetables,45.7855471603727,65PLUS,WHT,Depression,50.364101876409975
NA,Vegetables,56.94551653624487,65PLUS,WHT,Depression,62.64006818986936
NA,Vegetables,47.63574145571286,5064,FEMALE,Depression,52.39931560128415
NA,Vegetables,48.30983317432592,5064,WHT,Depression,53.140816491758514
NA,Vegetables,46.0065570637205,5064,OVERALL,Depression,50.60721277009255
NA,Vegetables,46.789471054841485,65PLUS,WHT,Depression,51.46841816032564
NA,Vegetables,66.91778835754258,65PLUS,WHT,Depression,73.60956719329684
NA,Vegetables,42.08013801818845,65PLUS,BLK,Depression,46.2881518200073
NA,Vegetables,64.15684091190157,65PLUS,FEMALE,Depression,70.57252500309173
NA,Vegetables,46.98952493696005,AGE_OVERALL,WHT,Depression,51.688477430656064
NA,Vegetables,43.19131446675623,65PLUS,NAA,Depression,47.51044591343186
NA,Vegetables,29.51998789875769,5064,MALE,Depression,32.471986688633464
NA,Vegetables,37.70282232105082,5064,MALE,Depression,41.4731045531559
NA,Vegetables,48.21721535074229,AGE_OVERALL,BLK,Depression,53.038936885816526
NA,Vegetables,44.931874919168706,5064,MALE,Depression,49.425062411085584
NA,Vegetables,56.42586444842999,5064,HIS,Depression,62.068450893272995
NA,Vegetables,53.41805993990759,AGE_OVERALL,OVERALL,Depression,58.759865933898354
NA,Vegetables,43.7619746099848,5064,BLK,Depression,48.13817207098328
NA,Vegetables,68.43925209985628,65PLUS,BLK,Depression,75.2831773098419
NA,Vegetables,52.5609270438085,AGE_OVERALL,WHT,Depression,57.81701974818935
NA,Vegetables,45.48199008570738,AGE_OVERALL,WHT,Depression,50.03018909427812
NA,Vegetables,54.018337653280675,5064,NAA,Depression,59.420171418608746
NA,Vegetables,49.81120884403418,AGE_OVERALL,ASN,Depression,54.7923297284376
NA,Vegetables,56.458247097654144,5064,WHT,Depression,62.104071807419565
NA,Vegetables,63.88126254526835,5064,WHT,Depression,70.2693887997952
NA,Vegetables,49.10396341968301,5064,BLK,Depression,54.01435976165132
NA,Vegetables,54.35887318969742,AGE_OVERALL,HIS,Depression,59.79476050866717
NA,Vegetables,50.40329830470791,65PLUS,BLK,Depression,55.443628135178706
NA,Vegetables,43.96871401794192,65PLUS,ASN,Depression,48.365585419736114
NA,Vegetables,64.98713475805792,AGE_OVERALL,ASN,Depression,71.48584823386372
NA,Vegetables,50.73096762091666,AGE_OVERALL,HIS,Depression,55.80406438300833
NA,Vegetables,47.075848086130705,AGE_OVERALL,FEMALE,Depression,51.78343289474378
NA,Vegetables,56.51394215565412,65PLUS,HIS,Depression,62.16533637121954
NA,Vegetables,50.633134786135315,65PLUS,NAA,Depression,55.69644826474885
NA,Vegetables,64.50937887612768,5064,OVERALL,Depression,70.96031676374047
NA,Vegetables,55.366697172904935,AGE_OVERALL,BLK,Depression,60.903366890195436
NA,Vegetables,63.79853433258964,AGE_OVERALL,OVERALL,Depression,70.17838776584861
NA,Vegetables,52.97234749118708,65PLUS,WHT,Depression,58.269582240305795
NA,Vegetables,43.21980240964806,AGE_OVERALL,OVERALL,Depression,47.54178265061287
NA,Vegetables,46.144703317711446,AGE_OVERALL,HIS,Depression,50.7591736494826
NA,Vegetables,57.377338162474466,AGE_OVERALL,FEMALE,Depression,63.115071978721915
NA,Vegetables,18.099866997495933,65PLUS,WHT,Depression,19.909853697245527
NA,Vegetables,47.90551338326093,5064,HIS,Depression,52.69606472158703
NA,Vegetables,61.118365565825,65PLUS,FEMALE,Depression,67.2302021224075
NA,Vegetables,46.63481757875602,AGE_OVERALL,FEMALE,Depression,51.29829933663163
NA,Vegetables,57.55878365235831,65PLUS,OVERALL,Depression,63.314662017594145
NA,Vegetables,40.15613872793938,65PLUS,OVERALL,Depression,44.17175260073332
NA,Vegetables,55.91077768357364,65PLUS,MALE,Depression,61.50185545193101
NA,Vegetables,47.642507514854174,65PLUS,HIS,Depression,52.406758266339594
NA,Vegetables,60.19998211728988,5064,FEMALE,Depression,66.21998032901887
NA,Vegetables,51.826573559348425,5064,WHT,Depression,57.009230915283275
NA,Vegetables,48.97439699029417,AGE_OVERALL,ASN,Depression,53.87183668932359
NA,Vegetables,39.09131412865906,5064,FEMALE,Depression,43.00044554152497
NA,Vegetables,55.38533246635693,5064,ASN,Depression,60.92386571299262
NA,Vegetables,53.14365921683322,AGE_OVERALL,MALE,Depression,58.45802513851655
NA,Vegetables,53.25150830254465,5064,NAA,Depression,58.57665913279912
NA,Vegetables,70.49154398629878,AGE_OVERALL,BLK,Depression,77.54069838492866
NA,Vegetables,57.41907712958818,65PLUS,BLK,Depression,63.160984842547
NA,Vegetables,48.9253915808159,65PLUS,BLK,Depression,53.817930738897495
NA,Vegetables,62.87629427852083,AGE_OVERALL,NAA,Depression,69.16392370637291
NA,Vegetables,46.7891985189052,5064,HIS,Depression,51.46811837079573
NA,Vegetables,38.27492566334605,65PLUS,BLK,Depression,42.10241822968066
NA,Vegetables,62.085422290917805,5064,HIS,Depression,68.2939645200096
NA,Vegetables,24.926412464057655,5064,HIS,Depression,27.419053710463423
NA,Vegetables,25.143740321253787,AGE_OVERALL,MALE,Depression,27.65811435337917
NA,Vegetables,46.16351498131595,5064,BLK,Depression,50.77986647944755
NA,Vegetables,53.173393362752826,65PLUS,BLK,Depression,58.490732699028115
NA,Vegetables,30.213842565515094,65PLUS,NAA,Depression,33.23522682206661
NA,Vegetables,47.4189994536099,65PLUS,BLK,Depression,52.16089939897089
NA,Vegetables,35.90706038297087,5064,OVERALL,Depression,39.49776642126796
NA,Vegetables,60.953505047197,AGE_OVERALL,OVERALL,Depression,67.0488555519167
NA,Vegetables,47.479817850158334,AGE_OVERALL,HIS,Depression,52.22779963517417
NA,Vegetables,61.592609182129536,AGE_OVERALL,WHT,Depression,67.7518701003425
NA,Vegetables,60.63343830684309,65PLUS,ASN,Depression,66.6967821375274
NA,Vegetables,48.832928253534064,5064,FEMALE,Depression,53.71622107888747
NA,Vegetables,52.2247061837729,65PLUS,ASN,Depression,57.447176802150196
NA,Vegetables,34.14242902901535,65PLUS,OVERALL,Depression,37.55667193191688
NA,Vegetables,38.660673579626796,65PLUS,OVERALL,Depression,42.52674093758948
NA,Vegetables,38.573192207226455,5064,WHT,Depression,42.43051142794911
NA,Vegetables,46.71043637639613,5064,MALE,Depression,51.38148001403575
NA,Vegetables,38.63024857688116,AGE_OVERALL,BLK,Depression,42.493273434569275
NA,Vegetables,35.276192592252485,AGE_OVERALL,ASN,Depression,38.80381185147774
NA,Vegetables,49.398617483506385,5064,FEMALE,Depression,54.33847923185703
NA,Vegetables,38.91567269854303,AGE_OVERALL,HIS,Depression,42.80723996839733
NA,Vegetables,38.423530908860656,5064,MALE,Depression,42.26588399974673
NA,Vegetables,44.96707954771227,65PLUS,ASN,Depression,49.4637875024835
NA,Vegetables,45.60784551565877,5064,MALE,Depression,50.16863006722465
NA,Vegetables,38.18053345113136,65PLUS,MALE,Depression,41.9985867962445
NA,Vegetables,34.582900410109005,5064,NAA,Depression,38.04119045111991
NA,Vegetables,34.70094330235277,AGE_OVERALL,BLK,Depression,38.171037632588046
NA,Vegetables,46.188027642955106,65PLUS,MALE,Depression,50.80683040725062
NA,Vegetables,40.27467082094951,65PLUS,MALE,Depression,44.30213790304447
NA,Vegetables,46.04485749027408,5064,OVERALL,Depression,50.649343239301494
NA,Vegetables,51.846168677779374,AGE_OVERALL,BLK,Depression,57.030785545557315
NA,Vegetables,48.965667773077804,5064,OVERALL,Depression,53.86223455038559
NA,Vegetables,40.284076125683505,5064,BLK,Depression,44.312483738251856
NA,Vegetables,53.66648519764738,5064,OVERALL,Depression,59.03313371741213
NA,Vegetables,33.70057873432451,65PLUS,MALE,Depression,37.07063660775696
NA,Vegetables,34.52598775599357,5064,HIS,Depression,37.97858653159293
NA,Vegetables,43.93770780606265,AGE_OVERALL,BLK,Depression,48.331478586668915
NA,Vegetables,32.40779933697185,AGE_OVERALL,WHT,Depression,35.64857927066904
NA,Vegetables,41.06037477436297,65PLUS,WHT,Depression,45.16641225179927
NA,Vegetables,40.90987793157448,5064,FEMALE,Depression,45.00086572473193
NA,Vegetables,50.14295209042564,65PLUS,OVERALL,Depression,55.1572472994682
NA,Vegetables,50.49296487637031,AGE_OVERALL,HIS,Depression,55.542261364007345
NA,Vegetables,51.452436035922844,5064,WHT,Depression,56.597679639515135
NA,Vegetables,47.659852669235356,5064,FEMALE,Depression,52.42583793615889
NA,Vegetables,33.74828778358209,65PLUS,ASN,Depression,37.12311656194031
NA,Vegetables,69.71535290854297,AGE_OVERALL,ASN,Depression,76.68688819939727
NA,Vegetables,65.86168826848167,65PLUS,WHT,Depression,72.44785709532985
NA,Vegetables,51.89290733847807,5064,MALE,Depression,57.08219807232588
NA,Vegetables,59.463352368821404,5064,HIS,Depression,65.40968760570355
NA,Vegetables,40.56756575527288,5064,BLK,Depression,44.624322330800176
NA,Vegetables,51.03169563433641,65PLUS,MALE,Depression,56.134865197770054
NA,Vegetables,65.24951168537135,AGE_OVERALL,FEMALE,Depression,71.77446285390849
NA,Vegetables,53.84928911017539,65PLUS,NAA,Depression,59.23421802119294
NA,Vegetables,52.84884404808553,AGE_OVERALL,OVERALL,Depression,58.13372845289409
NA,Vegetables,61.702551336736924,AGE_OVERALL,MALE,Depression,67.87280647041062
NA,Vegetables,45.21584585312391,AGE_OVERALL,NAA,Depression,49.737430438436306
NA,Vegetables,42.82636955391466,65PLUS,NAA,Depression,47.10900650930613
NA,Vegetables,50.95195185337193,AGE_OVERALL,OVERALL,Depression,56.04714703870913
NA,Vegetables,42.92029549525949,65PLUS,WHT,Depression,47.21232504478544
NA,Vegetables,59.610955594631776,5064,MALE,Depression,65.57205115409496
NA,Vegetables,42.887345103380234,65PLUS,OVERALL,Depression,47.17607961371826
NA,Vegetables,53.389220319113235,65PLUS,HIS,Depression,58.728142351024566
NA,Vegetables,33.436804745135305,65PLUS,WHT,Depression,36.78048521964884
NA,Vegetables,53.36714125629322,65PLUS,OVERALL,Depression,58.70385538192255
NA,Vegetables,50.14866108552258,5064,MALE,Depression,55.163527194074845
NA,Vegetables,26.987057106779098,65PLUS,WHT,Depression,29.68576281745701
NA,Vegetables,60.6642717337312,5064,OVERALL,Depression,66.73069890710433
NA,Vegetables,54.296453826737135,AGE_OVERALL,ASN,Depression,59.726099209410854
NA,Vegetables,48.9277497274882,65PLUS,BLK,Depression,53.82052470023702
NA,Vegetables,40.56896818108666,5064,NAA,Depression,44.62586499919533
NA,Vegetables,51.82528080171632,5064,FEMALE,Depression,57.007808881887954
NA,Vegetables,65.0204580631019,AGE_OVERALL,WHT,Depression,71.52250386941209
NA,Vegetables,53.58048374697644,5064,OVERALL,Depression,58.938532121674086
NA,Vegetables,40.282799163505814,AGE_OVERALL,OVERALL,Depression,44.3110790798564
NA,Vegetables,40.57174979250501,5064,FEMALE,Depression,44.628924771755514
NA,Vegetables,39.3753639965381,5064,WHT,Depression,43.312900396191914
NA,Vegetables,42.449377599891676,AGE_OVERALL,MALE,Depression,46.69431535988085
NA,Vegetables,57.05927378517873,5064,BLK,Depression,62.76520116369661
NA,Vegetables,40.263606022702376,AGE_OVERALL,OVERALL,Depression,44.28996662497262
NA,Vegetables,38.37732743262741,5064,HIS,Depression,42.21506017589015
NA,Vegetables,63.50790748924291,65PLUS,BLK,Depression,69.85869823816721
NA,Vegetables,54.32972169106499,5064,ASN,Depression,59.762693860171495
NA,Vegetables,69.6686104905311,5064,NAA,Depression,76.63547153958422
NA,Vegetables,53.60330598966503,65PLUS,MALE,Depression,58.96363658863154
NA,Vegetables,39.3478787736116,5064,BLK,Depression,43.28266665097276
NA,Vegetables,47.967704211333654,AGE_OVERALL,WHT,Depression,52.76447463246702
NA,Vegetables,49.25123905933575,5064,FEMALE,Depression,54.176362965269334
NA,Vegetables,41.63245791640702,AGE_OVERALL,MALE,Depression,45.795703708047725
NA,Vegetables,36.702789353981224,5064,HIS,Depression,40.37306828937935
NA,Vegetables,48.10919058504969,65PLUS,HIS,Depression,52.92010964355466
NA,Vegetables,22.987082233121072,AGE_OVERALL,OVERALL,Depression,25.28579045643318
NA,Vegetables,61.72067010967098,65PLUS,BLK,Depression,67.89273712063809
NA,Vegetables,65.46548862628772,65PLUS,WHT,Depression,72.0120374889165
NA,Vegetables,46.15360008629439,AGE_OVERALL,FEMALE,Depression,50.768960094923834
NA,Vegetables,49.74627659872176,5064,ASN,Depression,54.72090425859394
NA,Vegetables,37.621231109361354,AGE_OVERALL,WHT,Depression,41.38335422029749
NA,Vegetables,49.109956360238684,5064,FEMALE,Depression,54.02095199626255
NA,Vegetables,32.71212787456051,65PLUS,ASN,Depression,35.98334066201656
NA,Vegetables,52.40639115929012,65PLUS,BLK,Depression,57.64703027521914
NA,Vegetables,38.661998483193805,AGE_OVERALL,OVERALL,Depression,42.52819833151319
NA,Vegetables,80.85310465180805,AGE_OVERALL,FEMALE,Depression,88.93841511698886
NA,Vegetables,42.932775083063085,5064,NAA,Depression,47.226052591369395
NA,Vegetables,51.054138891715226,AGE_OVERALL,OVERALL,Depression,56.159552780886756
NA,Vegetables,35.19986444080901,65PLUS,WHT,Depression,38.719850884889915
NA,Vegetables,42.21565327938981,5064,HIS,Depression,46.437218607328795
NA,Vegetables,53.722781631260816,AGE_OVERALL,OVERALL,Depression,59.0950597943869
NA,Vegetables,55.49463303185402,65PLUS,NAA,Depression,61.04409633503943
NA,Vegetables,35.611210051535984,AGE_OVERALL,ASN,Depression,39.172331056689586
NA,Vegetables,35.87057308510668,AGE_OVERALL,ASN,Depression,39.45763039361735
NA,Vegetables,41.569224285065324,65PLUS,HIS,Depression,45.72614671357186
NA,Vegetables,40.49868022170345,AGE_OVERALL,HIS,Depression,44.5485482438738
NA,Vegetables,38.413090878070335,5064,MALE,Depression,42.25439996587737
NA,Vegetables,61.55623645683143,AGE_OVERALL,MALE,Depression,67.71186010251458
NA,Vegetables,42.59433755654707,65PLUS,NAA,Depression,46.85377131220178
NA,Vegetables,49.10975146523438,5064,HIS,Depression,54.02072661175782
NA,Vegetables,52.81697634089727,AGE_OVERALL,MALE,Depression,58.098673974987
NA,Vegetables,51.37589731643566,5064,BLK,Depression,56.513487048079234
NA,Vegetables,53.78339792572394,5064,HIS,Depression,59.16173771829634
NA,Vegetables,51.78720795770358,5064,BLK,Depression,56.96592875347394
NA,Vegetables,48.70805897286412,5064,BLK,Depression,53.57886487015054
NA,Vegetables,51.18225539958987,65PLUS,ASN,Depression,56.30048093954886
NA,Vegetables,46.49435553866868,5064,BLK,Depression,51.14379109253555
NA,Vegetables,73.04115177364488,65PLUS,MALE,Depression,80.34526695100938
NA,Vegetables,33.05400339572783,AGE_OVERALL,MALE,Depression,36.35940373530062
NA,Vegetables,47.88618781367699,5064,NAA,Depression,52.67480659504469
NA,Vegetables,41.37734078560277,65PLUS,OVERALL,Depression,45.51507486416305
NA,Vegetables,48.995340524229974,5064,HIS,Depression,53.894874576652974
NA,Vegetables,47.66963492454388,AGE_OVERALL,FEMALE,Depression,52.43659841699827
NA,Vegetables,44.59780705451842,AGE_OVERALL,HIS,Depression,49.05758775997027
NA,Vegetables,48.60598322114822,5064,MALE,Depression,53.46658154326305
NA,Vegetables,48.54537765455521,5064,BLK,Depression,53.399915420010736
NA,Vegetables,46.59449620341321,65PLUS,ASN,Depression,51.253945823754535
NA,Vegetables,60.110454930791384,AGE_OVERALL,OVERALL,Depression,66.12150042387053
NA,Vegetables,49.364192825405425,5064,OVERALL,Depression,54.30061210794597
NA,Vegetables,82.45611206538513,5064,ASN,Depression,90.70172327192365
NA,Vegetables,54.06564017904065,AGE_OVERALL,MALE,Depression,59.472204196944716
NA,Vegetables,44.78847498543655,AGE_OVERALL,HIS,Depression,49.26732248398021
NA,Vegetables,43.6414851929546,65PLUS,OVERALL,Depression,48.00563371225006
NA,Vegetables,52.24442083066613,AGE_OVERALL,BLK,Depression,57.46886291373275
NA,Vegetables,57.63772933134292,5064,BLK,Depression,63.401502264477216
NA,Vegetables,44.854944784086705,5064,ASN,Depression,49.34043926249538
NA,Vegetables,48.98857034069924,AGE_OVERALL,NAA,Depression,53.88742737476917
NA,Vegetables,37.87376869119787,AGE_OVERALL,FEMALE,Depression,41.66114556031766
NA,Vegetables,52.27995499967803,65PLUS,HIS,Depression,57.507950499645844
NA,Vegetables,55.564257780399,AGE_OVERALL,FEMALE,Depression,61.1206835584389
NA,Vegetables,58.115125117046,AGE_OVERALL,BLK,Depression,63.926637628750605
NA,Vegetables,44.291495790156176,5064,BLK,Depression,48.7206453691718
NA,Vegetables,52.25958856837851,65PLUS,ASN,Depression,57.48554742521637
NA,Vegetables,59.38496049781508,AGE_OVERALL,MALE,Depression,65.32345654759659
NA,Vegetables,34.893972903336255,AGE_OVERALL,MALE,Depression,38.38337019366988
NA,Vegetables,39.431604646535135,5064,WHT,Depression,43.37476511118865
NA,Vegetables,48.17405615369685,5064,BLK,Depression,52.99146176906654
NA,Vegetables,35.58289345802102,5064,ASN,Depression,39.14118280382312
NA,Vegetables,49.75267034314665,AGE_OVERALL,BLK,Depression,54.727937377461316
NA,Vegetables,51.35511152252661,65PLUS,ASN,Depression,56.49062267477928
NA,Vegetables,30.898070427939057,AGE_OVERALL,WHT,Depression,33.98787747073297
NA,Vegetables,44.715784783032156,AGE_OVERALL,BLK,Depression,49.18736326133538
NA,Vegetables,69.07792883246225,5064,HIS,Depression,75.98572171570848
NA,Vegetables,57.92739522140898,65PLUS,NAA,Depression,63.720134743549885
NA,Vegetables,61.89147387599478,AGE_OVERALL,WHT,Depression,68.08062126359425
NA,Vegetables,56.16441719607669,65PLUS,OVERALL,Depression,61.78085891568436
NA,Vegetables,49.79744537386254,5064,BLK,Depression,54.7771899112488
NA,Vegetables,50.562807786521184,AGE_OVERALL,MALE,Depression,55.61908856517331
NA,Vegetables,44.99110476309976,AGE_OVERALL,NAA,Depression,49.49021523940974
NA,Vegetables,52.28165953149309,AGE_OVERALL,NAA,Depression,57.509825484642406
NA,Vegetables,44.58616699224328,AGE_OVERALL,FEMALE,Depression,49.04478369146761
NA,Vegetables,85.01497608191895,AGE_OVERALL,ASN,Depression,93.51647369011084
NA,Vegetables,54.80273615290344,65PLUS,BLK,Depression,60.28300976819379
NA,Vegetables,43.37949159940874,5064,OVERALL,Depression,47.717440759349614
NA,Vegetables,50.09645299727463,5064,MALE,Depression,55.1060982970021
NA,Vegetables,61.43125069968051,AGE_OVERALL,OVERALL,Depression,67.57437576964857
NA,Vegetables,55.91342000326867,AGE_OVERALL,OVERALL,Depression,61.50476200359554
NA,Vegetables,35.87864794059656,5064,OVERALL,Depression,39.46651273465622
NA,Vegetables,45.353592365845195,65PLUS,FEMALE,Depression,49.88895160242972
NA,Vegetables,54.17178942594134,AGE_OVERALL,BLK,Depression,59.58896836853548
NA,Vegetables,54.291862139044355,5064,WHT,Depression,59.72104835294879
NA,Vegetables,55.06768556170408,5064,OVERALL,Depression,60.574454117874495
NA,Vegetables,36.033024007935644,65PLUS,BLK,Depression,39.63632640872921
NA,Vegetables,43.84209051864184,5064,MALE,Depression,48.22629957050603
NA,Vegetables,44.35372546154823,65PLUS,NAA,Depression,48.78909800770305
NA,Vegetables,47.38240172732696,65PLUS,FEMALE,Depression,52.12064190005966
NA,Vegetables,35.63735283394535,AGE_OVERALL,BLK,Depression,39.201088117339886
NA,Vegetables,53.545914590824,65PLUS,ASN,Depression,58.900506049906404
NA,Vegetables,48.77011286582551,5064,NAA,Depression,53.64712415240807
NA,Vegetables,56.70923678145627,5064,MALE,Depression,62.3801604596019
NA,Vegetables,58.27988287829113,AGE_OVERALL,OVERALL,Depression,64.10787116612025
NA,Vegetables,46.37136763294532,5064,HIS,Depression,51.00850439623986
NA,Vegetables,39.92145423599692,65PLUS,WHT,Depression,43.91359965959661
NA,Vegetables,54.32567944677665,65PLUS,BLK,Depression,59.75824739145432
NA,Vegetables,57.569654461951615,65PLUS,FEMALE,Depression,63.32661990814678
NA,Vegetables,42.91242493214111,5064,OVERALL,Depression,47.20366742535522
NA,Vegetables,57.2399879452668,5064,OVERALL,Depression,62.963986739793484
NA,Vegetables,64.08535339402948,5064,ASN,Depression,70.49388873343244
NA,Vegetables,49.12951315696792,65PLUS,WHT,Depression,54.04246447266471
NA,Vegetables,44.14759228886765,AGE_OVERALL,BLK,Depression,48.562351517754415
NA,Vegetables,59.55046998310722,AGE_OVERALL,FEMALE,Depression,65.50551698141794
NA,Vegetables,39.98217253659856,AGE_OVERALL,ASN,Depression,43.98038979025842
NA,Vegetables,49.125580380654505,AGE_OVERALL,NAA,Depression,54.03813841871996
NA,Vegetables,43.611141430522935,5064,ASN,Depression,47.97225557357523
NA,Vegetables,56.66837603590021,5064,HIS,Depression,62.335213639490235
NA,Vegetables,36.82205640552169,AGE_OVERALL,WHT,Depression,40.50426204607386
NA,Vegetables,70.14574222570278,5064,OVERALL,Depression,77.16031644827306
NA,Vegetables,34.16952204321988,65PLUS,NAA,Depression,37.58647424754187
NA,Vegetables,50.01718503970318,65PLUS,ASN,Depression,55.0189035436735
NA,Vegetables,40.366279024888776,AGE_OVERALL,BLK,Depression,44.40290692737766
NA,Vegetables,42.94179072888741,AGE_OVERALL,BLK,Depression,47.23596980177616
NA,Vegetables,57.82763542165799,65PLUS,BLK,Depression,63.61039896382379
NA,Vegetables,39.92937539931265,5064,BLK,Depression,43.922312939243916
NA,Vegetables,64.43879484805477,5064,OVERALL,Depression,70.88267433286025
NA,Vegetables,55.912703735510945,65PLUS,ASN,Depression,61.50397410906204
NA,Vegetables,60.03612816576965,65PLUS,WHT,Depression,66.03974098234661
NA,Vegetables,45.27135261253181,AGE_OVERALL,BLK,Depression,49.79848787378499
NA,Vegetables,64.5456149152666,5064,ASN,Depression,71.00017640679326
NA,Vegetables,56.71515719665368,AGE_OVERALL,OVERALL,Depression,62.38667291631905
NA,Vegetables,55.91364473886984,5064,BLK,Depression,61.50500921275683
NA,Vegetables,47.825115850529784,AGE_OVERALL,BLK,Depression,52.607627435582764
NA,Vegetables,57.11283174205989,65PLUS,BLK,Depression,62.824114916265884
NA,Vegetables,58.18812973143926,AGE_OVERALL,FEMALE,Depression,64.0069427045832
NA,Vegetables,50.4048174677908,5064,FEMALE,Depression,55.445299214569886
NA,Vegetables,41.2416078153827,65PLUS,BLK,Depression,45.36576859692097
NA,Vegetables,52.386925500793815,65PLUS,WHT,Depression,57.6256180508732
NA,Vegetables,44.43072281050241,AGE_OVERALL,BLK,Depression,48.87379509155265
NA,Vegetables,47.439327110067566,65PLUS,WHT,Depression,52.18325982107433
NA,Vegetables,70.34331036643269,AGE_OVERALL,HIS,Depression,77.37764140307597
NA,Vegetables,49.57172093730277,65PLUS,WHT,Depression,54.52889303103305
NA,Vegetables,62.15066079148771,65PLUS,HIS,Depression,68.36572687063648
NA,Vegetables,69.99667664238643,65PLUS,NAA,Depression,76.99634430662508
NA,Vegetables,55.372561877310396,65PLUS,OVERALL,Depression,60.90981806504144
NA,Vegetables,56.357499501526796,65PLUS,WHT,Depression,61.99324945167948
NA,Vegetables,46.96120915583372,5064,NAA,Depression,51.6573300714171
NA,Vegetables,31.5833795321499,AGE_OVERALL,BLK,Depression,34.74171748536489
NA,Vegetables,32.34863537628134,5064,BLK,Depression,35.58349891390947
NA,Vegetables,58.36160211256234,AGE_OVERALL,OVERALL,Depression,64.19776232381858
NA,Vegetables,42.60028531978529,AGE_OVERALL,OVERALL,Depression,46.86031385176383
NA,Vegetables,54.49498233077884,AGE_OVERALL,FEMALE,Depression,59.94448056385673
NA,Vegetables,50.98961938489193,65PLUS,NAA,Depression,56.08858132338113
NA,Vegetables,57.18368860998068,5064,NAA,Depression,62.902057470978754
NA,Vegetables,45.92399309022376,AGE_OVERALL,FEMALE,Depression,50.51639239924614
NA,Vegetables,49.533671786038624,65PLUS,HIS,Depression,54.487038964642494
NA,Vegetables,56.9699138813111,5064,FEMALE,Depression,62.66690526944222
NA,Vegetables,51.02839363307171,5064,WHT,Depression,56.131232996378884
NA,Vegetables,46.52081941401045,5064,HIS,Depression,51.1729013554115
NA,Vegetables,35.701507689115935,AGE_OVERALL,NAA,Depression,39.27165845802753
NA,Vegetables,49.41090131992786,65PLUS,MALE,Depression,54.35199145192065
NA,Vegetables,56.18491319139437,65PLUS,OVERALL,Depression,61.80340451053382
NA,Vegetables,53.719837395718244,AGE_OVERALL,NAA,Depression,59.091821135290076
NA,Vegetables,48.64715320952739,5064,FEMALE,Depression,53.51186853048013
NA,Vegetables,68.73070181767397,5064,OVERALL,Depression,75.60377199944138
NA,Vegetables,71.48718402102567,AGE_OVERALL,BLK,Depression,78.63590242312824
NA,Vegetables,45.66581505900445,AGE_OVERALL,MALE,Depression,50.2323965649049
NA,Vegetables,43.4639224657946,5064,ASN,Depression,47.810314712374065
NA,Vegetables,53.10381967145837,5064,NAA,Depression,58.41420163860421
NA,Vegetables,42.79145151981748,AGE_OVERALL,BLK,Depression,47.07059667179923
NA,Vegetables,42.8996987214647,5064,ASN,Depression,47.189668593611174
NA,Vegetables,52.57856959665534,AGE_OVERALL,ASN,Depression,57.83642655632088
NA,Vegetables,46.50329940289726,5064,FEMALE,Depression,51.15362934318699
NA,Vegetables,42.188469643577704,5064,FEMALE,Depression,46.40731660793548
NA,Vegetables,47.95147652237337,65PLUS,FEMALE,Depression,52.74662417461071
NA,Vegetables,59.400383167797365,5064,ASN,Depression,65.3404214845771
